,army,unitid,step,datetime,latitude,longitude,name,parent,men,officers
26141,2,P6KLIR2B,100,1815-06-19 04:00:00,50.7146,4.5917,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26142,2,P6KLIR2B,101,1815-06-19 05:00:00,50.7146,4.5917,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26143,2,P6KLIR2B,102,1815-06-19 06:00:00,50.7146,4.5917,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26144,2,P6KLIR2B,103,1815-06-19 07:00:00,50.7146,4.5917,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26145,2,P6KLIR2B,104,1815-06-19 08:00:00,50.7109,4.5878,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26146,2,P6KLIR2B,105,1815-06-19 09:00:00,50.7109,4.5878,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26147,2,P6KLIR2B,106,1815-06-19 10:00:00,50.7189,4.5883,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26148,2,P6KLIR2B,107,1815-06-19 11:00:00,50.7351,4.6014,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26149,2,P6KLIR2B,108,1815-06-19 12:00:00,50.7663,4.6231,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26150,2,P6KLIR2B,109,1815-06-19 13:00:00,50.7843,4.6345,6th Kurmärk Landwher Rgt 2nd Bn,P6KLIR,,
26151,2,P6KLIR3B,89,1815-06-18 17:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26152,2,P6KLIR3B,90,1815-06-18 18:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26153,2,P6KLIR3B,91,1815-06-18 19:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26154,2,P6KLIR3B,92,1815-06-18 20:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26155,2,P6KLIR3B,93,1815-06-18 21:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26156,2,P6KLIR3B,94,1815-06-18 22:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26157,2,P6KLIR3B,95,1815-06-18 23:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26158,2,P6KLIR3B,96,1815-06-19 00:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26159,2,P6KLIR3B,97,1815-06-19 01:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26160,2,P6KLIR3B,98,1815-06-19 02:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26161,2,P6KLIR3B,99,1815-06-19 03:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26162,2,P6KLIR3B,100,1815-06-19 04:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26163,2,P6KLIR3B,101,1815-06-19 05:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26164,2,P6KLIR3B,102,1815-06-19 06:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26165,2,P6KLIR3B,103,1815-06-19 07:00:00,50.7117,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26166,2,P6KLIR3B,104,1815-06-19 08:00:00,50.7115,4.5857,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26167,2,P6KLIR3B,105,1815-06-19 09:00:00,50.7107,4.5887,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26168,2,P6KLIR3B,106,1815-06-19 10:00:00,50.7189,4.5863,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26169,2,P6KLIR3B,107,1815-06-19 11:00:00,50.7366,4.6006,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26170,2,P6KLIR3B,108,1815-06-19 12:00:00,50.7678,4.6222,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26171,2,P6KLIR3B,109,1815-06-19 13:00:00,50.7813,4.6345,6th Kurmärk Landwher Rgt 3rd Bn,P6KLIR,,
26172,2,P7Br,0,1815-06-15 00:00:00,50.5324,5.1217,7th Brigade,P2A,,
26173,2,P7Br,1,1815-06-15 01:00:00,50.5324,5.1217,7th Brigade,P2A,,
26174,2,P7Br,2,1815-06-15 02:00:00,50.5324,5.1217,7th Brigade,P2A,,
26175,2,P7Br,3,1815-06-15 03:00:00,50.5324,5.1217,7th Brigade,P2A,,
26176,2,P7Br,4,1815-06-15 04:00:00,50.5324,5.1217,7th Brigade,P2A,,
26177,2,P7Br,5,1815-06-15 05:00:00,50.5324,5.1217,7th Brigade,P2A,,
26178,2,P7Br,6,1815-06-15 06:00:00,50.5324,5.1217,7th Brigade,P2A,,
26179,2,P7Br,7,1815-06-15 07:00:00,50.5324,5.1217,7th Brigade,P2A,,
26180,2,P7Br,8,1815-06-15 08:00:00,50.5324,5.1217,7th Brigade,P2A,,
26181,2,P7Br,9,1815-06-15 09:00:00,50.5324,5.1217,7th Brigade,P2A,,
26182,2,P7Br,10,1815-06-15 10:00:00,50.5324,5.1217,7th Brigade,P2A,,
26183,2,P7Br,11,1815-06-15 11:00:00,50.5324,5.1217,7th Brigade,P2A,,
26184,2,P7Br,12,1815-06-15 12:00:00,50.5324,5.1217,7th Brigade,P2A,,
26185,2,P7Br,13,1815-06-15 13:00:00,50.5324,5.1217,7th Brigade,P2A,,
26186,2,P7Br,14,1815-06-15 14:00:00,50.5324,5.1217,7th Brigade,P2A,,
26187,2,P7Br,15,1815-06-15 15:00:00,50.5324,5.1217,7th Brigade,P2A,,
26188,2,P7Br,16,1815-06-15 16:00:00,50.5324,5.1217,7th Brigade,P2A,,
26189,2,P7Br,17,1815-06-15 17:00:00,50.5324,5.1217,7th Brigade,P2A,,
26190,2,P7Br,18,1815-06-15 18:00:00,50.5225,5.0855,7th Brigade,P2A,,
26191,2,P7Br,19,1815-06-15 19:00:00,50.5126,5.0493,7th Brigade,P2A,,
26192,2,P7Br,20,1815-06-15 20:00:00,50.5027,5.013,7th Brigade,P2A,,
26193,2,P7Br,21,1815-06-15 21:00:00,50.4928,4.9768,7th Brigade,P2A,,
26194,2,P7Br,22,1815-06-15 22:00:00,50.4829,4.9406,7th Brigade,P2A,,
26195,2,P7Br,23,1815-06-15 23:00:00,50.4731,4.9043,7th Brigade,P2A,,
26196,2,P7Br,24,1815-06-16 00:00:00,50.4637,4.8672,7th Brigade,P2A,,
26197,2,P7Br,25,1815-06-16 01:00:00,50.4637,4.8672,7th Brigade,P2A,,
26198,2,P7Br,26,1815-06-16 02:00:00,50.4637,4.8672,7th Brigade,P2A,,
26199,2,P7Br,27,1815-06-16 03:00:00,50.4692,4.8417,7th Brigade,P2A,,
26200,2,P7Br,28,1815-06-16 04:00:00,50.4753,4.8152,7th Brigade,P2A,,
26201,2,P7Br,29,1815-06-16 05:00:00,50.4814,4.7887,7th Brigade,P2A,,
26202,2,P7Br,30,1815-06-16 06:00:00,50.4875,4.7623,7th Brigade,P2A,,
26203,2,P7Br,31,1815-06-16 07:00:00,50.4935,4.7358,7th Brigade,P2A,,
26204,2,P7Br,32,1815-06-16 08:00:00,50.4996,4.7094,7th Brigade,P2A,,
26205,2,P7Br,33,1815-06-16 09:00:00,50.5057,4.6829,7th Brigade,P2A,,
26206,2,P7Br,34,1815-06-16 10:00:00,50.5118,4.6564,7th Brigade,P2A,,
26207,2,P7Br,35,1815-06-16 11:00:00,50.5179,4.63,7th Brigade,P2A,,
26208,2,P7Br,36,1815-06-16 12:00:00,50.5239,4.6035,7th Brigade,P2A,,
26209,2,P7Br,37,1815-06-16 13:00:00,50.53,4.5771,7th Brigade,P2A,,
26210,2,P7Br,38,1815-06-16 14:00:00,50.53,4.5771,7th Brigade,P2A,,
26211,2,P7Br,39,1815-06-16 15:00:00,50.53,4.5771,7th Brigade,P2A,,
26212,2,P7Br,40,1815-06-16 16:00:00,50.53,4.5771,7th Brigade,P2A,,
26213,2,P7Br,64,1815-06-17 16:00:00,50.6947,4.6165,7th Brigade,P2A,,
26214,2,P7Br,65,1815-06-17 17:00:00,50.6947,4.6165,7th Brigade,P2A,,
26215,2,P7Br,66,1815-06-17 18:00:00,50.6947,4.6165,7th Brigade,P2A,,
26216,2,P7Br,67,1815-06-17 19:00:00,50.6947,4.6165,7th Brigade,P2A,,
26217,2,P7Br,68,1815-06-17 20:00:00,50.6947,4.6165,7th Brigade,P2A,,
26218,2,P7Br,69,1815-06-17 21:00:00,50.6947,4.6165,7th Brigade,P2A,,
26219,2,P7Br,70,1815-06-17 22:00:00,50.6947,4.6165,7th Brigade,P2A,,
26220,2,P7Br,71,1815-06-17 23:00:00,50.6947,4.6165,7th Brigade,P2A,,
26221,2,P7Br,72,1815-06-18 00:00:00,50.6947,4.6165,7th Brigade,P2A,,
26222,2,P7Br,73,1815-06-18 01:00:00,50.6947,4.6165,7th Brigade,P2A,,
26223,2,P7Br,74,1815-06-18 02:00:00,50.6947,4.6165,7th Brigade,P2A,,
26224,2,P7Br,75,1815-06-18 03:00:00,50.6947,4.6165,7th Brigade,P2A,,
26225,2,P7Br,76,1815-06-18 04:00:00,50.6947,4.6165,7th Brigade,P2A,,
26226,2,P7Br,77,1815-06-18 05:00:00,50.6947,4.6165,7th Brigade,P2A,,
26227,2,P7Br,78,1815-06-18 06:00:00,50.6947,4.6165,7th Brigade,P2A,,
26228,2,P7Br,79,1815-06-18 07:00:00,50.6947,4.6165,7th Brigade,P2A,,
26229,2,P7Br,80,1815-06-18 08:00:00,50.6937,4.6165,7th Brigade,P2A,,
26230,2,P7Br,81,1815-06-18 09:00:00,50.6937,4.6165,7th Brigade,P2A,,
26231,2,P7Br,82,1815-06-18 10:00:00,50.6937,4.6165,7th Brigade,P2A,,
26232,2,P7Br,83,1815-06-18 11:00:00,50.6937,4.6165,7th Brigade,P2A,,
26233,2,P7Br,84,1815-06-18 12:00:00,50.6937,4.6165,7th Brigade,P2A,,
26234,2,P7Br,85,1815-06-18 13:00:00,50.6997,4.6172,7th Brigade,P2A,,
26235,2,P7Br,86,1815-06-18 14:00:00,50.7047,4.6179,7th Brigade,P2A,,
26236,2,P7Br,87,1815-06-18 15:00:00,50.7135,4.61,7th Brigade,P2A,,
26237,2,P7Br,88,1815-06-18 16:00:00,50.7092,4.5925,7th Brigade,P2A,,
26238,2,P7Br,89,1815-06-18 17:00:00,50.7055,4.557,7th Brigade,P2A,,
26239,2,P7Br,90,1815-06-18 18:00:00,50.6913,4.5236,7th Brigade,P2A,,
26240,2,P7Br,91,1815-06-18 19:00:00,50.6628,4.479,7th Brigade,P2A,,
26241,2,P7Br,92,1815-06-18 20:00:00,50.6616,4.4686,7th Brigade,P2A,,
26242,2,P7Br,93,1815-06-18 21:00:00,50.6596,4.4607,7th Brigade,P2A,,
26243,2,P7Br,94,1815-06-18 22:00:00,50.6596,4.4607,7th Brigade,P2A,,
26244,2,P7Br,95,1815-06-18 23:00:00,50.6596,4.4607,7th Brigade,P2A,,
26245,2,P7Br,96,1815-06-19 00:00:00,50.6596,4.4607,7th Brigade,P2A,,
26246,2,P7Br,97,1815-06-19 01:00:00,50.6596,4.4607,7th Brigade,P2A,,
26247,2,P7Br,98,1815-06-19 02:00:00,50.6606,4.4607,7th Brigade,P2A,,
26248,2,P7Br,99,1815-06-19 03:00:00,50.6596,4.4607,7th Brigade,P2A,,
26249,2,P7Br,100,1815-06-19 04:00:00,50.6596,4.4607,7th Brigade,P2A,,
26250,2,P7Br,101,1815-06-19 05:00:00,50.6541,4.4841,7th Brigade,P2A,,
26251,2,P7Br,102,1815-06-19 06:00:00,50.6358,4.5056,7th Brigade,P2A,,
26252,2,P7Br,103,1815-06-19 07:00:00,50.6178,4.5076,7th Brigade,P2A,,
26253,2,P7Br,104,1815-06-19 08:00:00,50.6052,4.5322,7th Brigade,P2A,,
26254,2,P7Br,105,1815-06-19 09:00:00,50.5967,4.5332,7th Brigade,P2A,,
26255,2,P7Br,106,1815-06-19 10:00:00,50.593,4.5455,7th Brigade,P2A,,
26256,2,P7Br,107,1815-06-19 11:00:00,50.5875,4.5582,7th Brigade,P2A,,
26257,2,P7Br,108,1815-06-19 12:00:00,50.5838,4.5683,7th Brigade,P2A,,
26258,2,P7Br,109,1815-06-19 13:00:00,50.5845,4.5693,7th Brigade,P2A,,
26259,2,P7Br,110,1815-06-19 14:00:00,50.5845,4.5693,7th Brigade,P2A,,
26260,2,P7Br,111,1815-06-19 15:00:00,50.5845,4.5693,7th Brigade,P2A,,
26261,2,P7Br,112,1815-06-19 16:00:00,50.5845,4.5693,7th Brigade,P2A,,
26262,2,P7Br,113,1815-06-19 17:00:00,50.5845,4.5693,7th Brigade,P2A,,
26263,2,P7Br,114,1815-06-19 18:00:00,50.5845,4.5693,7th Brigade,P2A,,
26264,2,P7Br,115,1815-06-19 19:00:00,50.5845,4.5693,7th Brigade,P2A,,
26265,2,P7Br,116,1815-06-19 20:00:00,50.5845,4.5693,7th Brigade,P2A,,
26266,2,P7Br,117,1815-06-19 21:00:00,50.5845,4.5693,7th Brigade,P2A,,
26267,2,P7Br,118,1815-06-19 22:00:00,50.5845,4.5693,7th Brigade,P2A,,
26268,2,P7Br,119,1815-06-19 23:00:00,50.5845,4.5693,7th Brigade,P2A,,
26269,2,P7Br,120,1815-06-20 00:00:00,50.5845,4.5693,7th Brigade,P2A,,
26270,2,P7Br,121,1815-06-20 01:00:00,50.5845,4.5693,7th Brigade,P2A,,
26271,2,P7Br,122,1815-06-20 02:00:00,50.5845,4.5693,7th Brigade,P2A,,
26272,2,P7Br,123,1815-06-20 03:00:00,50.5845,4.5693,7th Brigade,P2A,,
26273,2,P7Br,124,1815-06-20 04:00:00,50.5845,4.5693,7th Brigade,P2A,,
26274,2,P7Br,125,1815-06-20 05:00:00,50.5845,4.5693,7th Brigade,P2A,,
26275,2,P7Br,126,1815-06-20 06:00:00,50.5823,4.5674,7th Brigade,P2A,,
26276,2,P7Br,127,1815-06-20 07:00:00,50.5828,4.5683,7th Brigade,P2A,,
26277,2,P7Br,128,1815-06-20 08:00:00,50.5793,4.6049,7th Brigade,P2A,,
26278,2,P7Br,129,1815-06-20 09:00:00,50.5794,4.6351,7th Brigade,P2A,,
26279,2,P7Br,130,1815-06-20 10:00:00,50.5729,4.6606,7th Brigade,P2A,,
26280,2,P7Br,131,1815-06-20 11:00:00,50.5638,4.6853,7th Brigade,P2A,,
26281,2,P7Br,132,1815-06-20 12:00:00,50.5418,4.7109,7th Brigade,P2A,,
26282,2,P7Br,133,1815-06-20 13:00:00,50.5349,4.7176,7th Brigade,P2A,,
26283,2,P7Br,134,1815-06-20 14:00:00,50.5349,4.7176,7th Brigade,P2A,,
26284,2,P7Br,135,1815-06-20 15:00:00,50.4869,4.7568,7th Brigade,P2A,,
26285,2,P7Br,136,1815-06-20 16:00:00,50.4745,4.7973,7th Brigade,P2A,,
26286,2,P7Br,137,1815-06-20 17:00:00,50.4748,4.8235,7th Brigade,P2A,,
26287,2,P7Br,138,1815-06-20 18:00:00,50.4714,4.8634,7th Brigade,P2A,,
26288,2,P7Br,139,1815-06-20 19:00:00,50.4674,4.8563,7th Brigade,P2A,,
26289,2,P7Br,140,1815-06-20 20:00:00,50.4606,4.8653,7th Brigade,P2A,,
26290,2,P7Br,141,1815-06-20 21:00:00,50.459,4.8641,7th Brigade,P2A,,
26291,2,P7Br,142,1815-06-20 22:00:00,50.459,4.8641,7th Brigade,P2A,,
26292,2,P7Br,143,1815-06-20 23:00:00,50.459,4.8641,7th Brigade,P2A,,
26293,2,P7Br,144,1815-06-21 00:00:00,50.459,4.8641,7th Brigade,P2A,,
26294,2,P7Br,145,1815-06-21 01:00:00,50.459,4.8641,7th Brigade,P2A,,
26295,2,P7Br,146,1815-06-21 02:00:00,50.459,4.8641,7th Brigade,P2A,,
26296,2,P7Br,147,1815-06-21 03:00:00,50.459,4.8641,7th Brigade,P2A,,
26297,2,P7Br,148,1815-06-21 04:00:00,50.459,4.8641,7th Brigade,P2A,,
26298,2,P7Br,149,1815-06-21 05:00:00,50.459,4.8641,7th Brigade,P2A,,
26299,2,P7Br,150,1815-06-21 06:00:00,50.459,4.8641,7th Brigade,P2A,,
26300,2,P7Br,151,1815-06-21 07:00:00,50.459,4.8641,7th Brigade,P2A,,
26301,2,P7Br,152,1815-06-21 08:00:00,50.459,4.8641,7th Brigade,P2A,,
26302,2,P7Br,153,1815-06-21 09:00:00,50.459,4.8641,7th Brigade,P2A,,
26303,2,P7Br,154,1815-06-21 10:00:00,50.459,4.8641,7th Brigade,P2A,,
26304,2,P7Br,155,1815-06-21 11:00:00,50.459,4.8641,7th Brigade,P2A,,
26305,2,P7Br,156,1815-06-21 12:00:00,50.459,4.8641,7th Brigade,P2A,,
26306,2,P7Br,157,1815-06-21 13:00:00,50.459,4.8641,7th Brigade,P2A,,
26307,2,P7Br,158,1815-06-21 14:00:00,50.459,4.8641,7th Brigade,P2A,,
26308,2,P7Br,159,1815-06-21 15:00:00,50.459,4.8641,7th Brigade,P2A,,
26309,2,P7Br,160,1815-06-21 16:00:00,50.459,4.8641,7th Brigade,P2A,,
26310,2,P7Br,161,1815-06-21 17:00:00,50.459,4.8641,7th Brigade,P2A,,
26311,2,P7Br,162,1815-06-21 18:00:00,50.459,4.8641,7th Brigade,P2A,,
26312,2,P7Br,163,1815-06-21 19:00:00,50.459,4.8641,7th Brigade,P2A,,
26313,2,P7Br,164,1815-06-21 20:00:00,50.459,4.8641,7th Brigade,P2A,,
26314,2,P7Br,165,1815-06-21 21:00:00,50.459,4.8641,7th Brigade,P2A,,
26315,2,P7Br,166,1815-06-21 22:00:00,50.459,4.8641,7th Brigade,P2A,,
26316,2,P7BrFA,42,1815-06-16 18:00:00,50.5333,4.5456,Foot Art -6- N° 34,P7Br,,
26317,2,P7BrFA,43,1815-06-16 19:00:00,50.5348,4.5464,Foot Art -6- N° 34,P7Br,,
26318,2,P7BrFA,44,1815-06-16 20:00:00,50.5283,4.5542,Foot Art -6- N° 34,P7Br,,
26319,2,P7BrFA,45,1815-06-16 21:00:00,50.5223,4.5648,Foot Art -6- N° 34,P7Br,,
26320,2,P7BrFA,46,1815-06-16 22:00:00,50.529,4.5556,Foot Art -6- N° 34,P7Br,,
26321,2,P7BrFA,47,1815-06-16 23:00:00,50.536,4.5482,Foot Art -6- N° 34,P7Br,,
26322,2,P7BrFA,48,1815-06-17 00:00:00,50.543,4.5408,Foot Art -6- N° 34,P7Br,,
26323,2,P7BrFA,49,1815-06-17 01:00:00,50.5499,4.5334,Foot Art -6- N° 34,P7Br,,
26324,2,P7BrFA,50,1815-06-17 02:00:00,50.5564,4.5269,Foot Art -6- N° 34,P7Br,,
26325,2,P7BrFA,51,1815-06-17 03:00:00,50.5574,4.5251,Foot Art -6- N° 34,P7Br,,
26326,2,P7BrFA,52,1815-06-17 04:00:00,50.5574,4.5251,Foot Art -6- N° 34,P7Br,,
26327,2,P7BrFA,53,1815-06-17 05:00:00,50.5569,4.526,Foot Art -6- N° 34,P7Br,,
26328,2,P7BrFA,54,1815-06-17 06:00:00,50.5569,4.526,Foot Art -6- N° 34,P7Br,,
26329,2,P7BrFA,55,1815-06-17 07:00:00,50.6017,4.5809,Foot Art -6- N° 34,P7Br,,
26330,2,P7BrFA,56,1815-06-17 08:00:00,50.6084,4.5818,Foot Art -6- N° 34,P7Br,,
26331,2,P7BrFA,57,1815-06-17 09:00:00,50.6156,4.5872,Foot Art -6- N° 34,P7Br,,
26332,2,P7BrFA,58,1815-06-17 10:00:00,50.6251,4.5923,Foot Art -6- N° 34,P7Br,,
26333,2,P7BrFA,59,1815-06-17 11:00:00,50.6328,4.6006,Foot Art -6- N° 34,P7Br,,
26334,2,P7BrFA,60,1815-06-17 12:00:00,50.6332,4.6107,Foot Art -6- N° 34,P7Br,,
26335,2,P7BrFA,61,1815-06-17 13:00:00,50.6473,4.6175,Foot Art -6- N° 34,P7Br,,
26336,2,P7BrFA,62,1815-06-17 14:00:00,50.6745,4.6287,Foot Art -6- N° 34,P7Br,,
26337,2,P7BrFA,63,1815-06-17 15:00:00,50.6861,4.6184,Foot Art -6- N° 34,P7Br,,
26338,2,P7BrFA,64,1815-06-17 16:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26339,2,P7BrFA,65,1815-06-17 17:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26340,2,P7BrFA,66,1815-06-17 18:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26341,2,P7BrFA,67,1815-06-17 19:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26342,2,P7BrFA,68,1815-06-17 20:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26343,2,P7BrFA,69,1815-06-17 21:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26344,2,P7BrFA,70,1815-06-17 22:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26345,2,P7BrFA,71,1815-06-17 23:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26346,2,P7BrFA,72,1815-06-18 00:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26347,2,P7BrFA,73,1815-06-18 01:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26348,2,P7BrFA,74,1815-06-18 02:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26349,2,P7BrFA,75,1815-06-18 03:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26350,2,P7BrFA,76,1815-06-18 04:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26351,2,P7BrFA,77,1815-06-18 05:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26352,2,P7BrFA,78,1815-06-18 06:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26353,2,P7BrFA,79,1815-06-18 07:00:00,50.6937,4.6165,Foot Art -6- N° 34,P7Br,,
26354,2,P7BrFA,80,1815-06-18 08:00:00,50.6952,4.6157,Foot Art -6- N° 34,P7Br,,
26355,2,P7BrFA,81,1815-06-18 09:00:00,50.6952,4.6157,Foot Art -6- N° 34,P7Br,,
26356,2,P7BrFA,82,1815-06-18 10:00:00,50.6952,4.6157,Foot Art -6- N° 34,P7Br,,
26357,2,P7BrFA,83,1815-06-18 11:00:00,50.6952,4.6157,Foot Art -6- N° 34,P7Br,,
26358,2,P7BrFA,84,1815-06-18 12:00:00,50.6952,4.6157,Foot Art -6- N° 34,P7Br,,
26359,2,P7BrFA,85,1815-06-18 13:00:00,50.7135,4.6034,Foot Art -6- N° 34,P7Br,,
26360,2,P7BrFA,86,1815-06-18 14:00:00,50.7063,4.575,Foot Art -6- N° 34,P7Br,,
26361,2,P7BrFA,87,1815-06-18 15:00:00,50.7026,4.539,Foot Art -6- N° 34,P7Br,,
26362,2,P7BrFA,88,1815-06-18 16:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26363,2,P7BrFA,89,1815-06-18 17:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26364,2,P7BrFA,90,1815-06-18 18:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26365,2,P7BrFA,91,1815-06-18 19:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26366,2,P7BrFA,92,1815-06-18 20:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26367,2,P7BrFA,93,1815-06-18 21:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26368,2,P7BrFA,94,1815-06-18 22:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26369,2,P7BrFA,95,1815-06-18 23:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26370,2,P7BrFA,96,1815-06-19 00:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26371,2,P7BrFA,97,1815-06-19 01:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26372,2,P7BrFA,98,1815-06-19 02:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26373,2,P7BrFA,99,1815-06-19 03:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26374,2,P7BrFA,100,1815-06-19 04:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26375,2,P7BrFA,101,1815-06-19 05:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26376,2,P7BrFA,102,1815-06-19 06:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26377,2,P7BrFA,103,1815-06-19 07:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26378,2,P7BrFA,104,1815-06-19 08:00:00,50.6883,4.5052,Foot Art -6- N° 34,P7Br,,
26379,2,P7BrFA,105,1815-06-19 09:00:00,50.6873,4.5052,Foot Art -6- N° 34,P7Br,,
26380,2,P7BrFA,106,1815-06-19 10:00:00,50.6873,4.5052,Foot Art -6- N° 34,P7Br,,
26381,2,P7BrFA,107,1815-06-19 11:00:00,50.6873,4.5052,Foot Art -6- N° 34,P7Br,,
26382,2,P7BrFA,108,1815-06-19 12:00:00,50.6873,4.5052,Foot Art -6- N° 34,P7Br,,
26383,2,P7BrFA,109,1815-06-19 13:00:00,50.6873,4.5052,Foot Art -6- N° 34,P7Br,,
26384,2,P7BrFA,110,1815-06-19 14:00:00,50.6873,4.5052,Foot Art -6- N° 34,P7Br,,
26385,2,P7BrFA,111,1815-06-19 15:00:00,50.6873,4.5052,Foot Art -6- N° 34,P7Br,,
26386,2,P7BrHQ,42,1815-06-16 18:00:00,50.534,4.5517,7th Brigade-HQ,P7Br,,
26387,2,P7BrHQ,43,1815-06-16 19:00:00,50.535,4.5517,7th Brigade-HQ,P7Br,,
26388,2,P7BrHQ,44,1815-06-16 20:00:00,50.535,4.5517,7th Brigade-HQ,P7Br,,
26389,2,P7BrHQ,45,1815-06-16 21:00:00,50.535,4.5517,7th Brigade-HQ,P7Br,,
26390,2,P7BrHQ,46,1815-06-16 22:00:00,50.535,4.5517,7th Brigade-HQ,P7Br,,
26391,2,P7BrHQ,47,1815-06-16 23:00:00,50.547,4.5567,7th Brigade-HQ,P7Br,,
26392,2,P7BrHQ,48,1815-06-17 00:00:00,50.5605,4.5618,7th Brigade-HQ,P7Br,,
26393,2,P7BrHQ,49,1815-06-17 01:00:00,50.5578,4.5628,7th Brigade-HQ,P7Br,,
26394,2,P7BrHQ,50,1815-06-17 02:00:00,50.5578,4.5628,7th Brigade-HQ,P7Br,,
26395,2,P7BrHQ,51,1815-06-17 03:00:00,50.5578,4.5628,7th Brigade-HQ,P7Br,,
26396,2,P7BrHQ,52,1815-06-17 04:00:00,50.5578,4.5628,7th Brigade-HQ,P7Br,,
26397,2,P7BrHQ,53,1815-06-17 05:00:00,50.5605,4.5618,7th Brigade-HQ,P7Br,,
26398,2,P7BrHQ,54,1815-06-17 06:00:00,50.5605,4.5618,7th Brigade-HQ,P7Br,,
26399,2,P7BrHQ,55,1815-06-17 07:00:00,50.5835,4.5893,7th Brigade-HQ,P7Br,,
26400,2,P7BrHQ,56,1815-06-17 08:00:00,50.5947,4.6013,7th Brigade-HQ,P7Br,,
